"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Lower 2","Oct 3, 2025, 8:00 PM","Oct 3, 2025, 8:47 PM","","Calf Extension (Machine)",,"",0,"normal",180,9,,,10
"Lower 2","Oct 3, 2025, 8:00 PM","Oct 3, 2025, 8:47 PM","","Calf Extension (Machine)",,"",1,"normal",180,7,,,
"Upper 2","Oct 2, 2025, 6:09 PM","Oct 2, 2025, 7:06 PM","","Incline Chest Press (Machine)",,"",0,"normal",90,9,,,10
"Upper 2","Oct 2, 2025, 6:09 PM","Oct 2, 2025, 7:06 PM","","Incline Chest Press (Machine)",,"",1,"normal",90,9,,,10
"Upper 2","Oct 2, 2025, 6:09 PM","Oct 2, 2025, 7:06 PM","","Chest Fly (Machine)",,"",0,"normal",92.5,8,,,10
"Upper 2","Oct 2, 2025, 6:09 PM","Oct 2, 2025, 7:06 PM","","Chest Fly (Machine)",,"",1,"normal",92.5,8,,,10
"Upper 2","Oct 2, 2025, 6:09 PM","Oct 2, 2025, 7:06 PM","","Lat Pulldown (Cable)",,"",0,"failure",145,9,,,10
"Upper 2","Oct 2, 2025, 6:09 PM","Oct 2, 2025, 7:06 PM","","Lat Pulldown (Cable)",,"",1,"failure",145,8,,,10
"Upper 2","Oct 2, 2025, 6:09 PM","Oct 2, 2025, 7:06 PM","","Seated Cable Row - Bar Grip",,"",0,"normal",90,8,,,10
"Upper 2","Oct 2, 2025, 6:09 PM","Oct 2, 2025, 7:06 PM","","Seated Cable Row - Bar Grip",,"",1,"normal",90,6,,,10
"Upper 2","Oct 2, 2025, 6:09 PM","Oct 2, 2025, 7:06 PM","","Lateral Raise (Machine)",,"",0,"normal",40,8,,,10
"Upper 2","Oct 2, 2025, 6:09 PM","Oct 2, 2025, 7:06 PM","","Lateral Raise (Machine)",,"",1,"normal",36,9,,,10
"Upper 2","Oct 2, 2025, 6:09 PM","Oct 2, 2025, 7:06 PM","","Crunch (Machine)",,"Diminui a carga porque eu tinha a sensacao que a execuvai nao tava perfeita",0,"normal",60,9,,,10
"Upper 2","Oct 2, 2025, 6:09 PM","Oct 2, 2025, 7:06 PM","","Crunch (Machine)",,"Diminui a carga porque eu tinha a sensacao que a execuvai nao tava perfeita",1,"normal",77,8,,,10
"Lower 1","Sep 30, 2025, 7:16 PM","Sep 30, 2025, 8:14 PM","","Seated Leg Curl (Machine)",,"",0,"failure",90,8,,,10
"Lower 1","Sep 30, 2025, 7:16 PM","Sep 30, 2025, 8:14 PM","","Seated Leg Curl (Machine)",,"",1,"normal",90,8,,,10
"Lower 1","Sep 30, 2025, 7:16 PM","Sep 30, 2025, 8:14 PM","","Leg Press (Machine)",,"",0,"normal",220,9,,,9.5
"Lower 1","Sep 30, 2025, 7:16 PM","Sep 30, 2025, 8:14 PM","","Leg Press (Machine)",,"",1,"normal",220,9,,,10
"Lower 1","Sep 30, 2025, 7:16 PM","Sep 30, 2025, 8:14 PM","","Lying Leg Curl (Machine)",,"",0,"normal",67.5,9,,,10
"Lower 1","Sep 30, 2025, 7:16 PM","Sep 30, 2025, 8:14 PM","","Lying Leg Curl (Machine)",,"",1,"normal",67.5,8,,,10
"Lower 1","Sep 30, 2025, 7:16 PM","Sep 30, 2025, 8:14 PM","","Leg Extension (Machine)",,"",0,"normal",107.5,9,,,9.5
"Lower 1","Sep 30, 2025, 7:16 PM","Sep 30, 2025, 8:14 PM","","Leg Extension (Machine)",,"",1,"normal",107.5,9,,,10
"Lower 1","Sep 30, 2025, 7:16 PM","Sep 30, 2025, 8:14 PM","","Hip Abduction (Machine)",,"",0,"normal",100,16,,,10
"Lower 1","Sep 30, 2025, 7:16 PM","Sep 30, 2025, 8:14 PM","","Hip Abduction (Machine)",,"",1,"normal",100,15,,,10
"Lower 1","Sep 30, 2025, 7:16 PM","Sep 30, 2025, 8:14 PM","","Seated Calf Raise",,"",0,"normal",170,9,,,10
"Lower 1","Sep 30, 2025, 7:16 PM","Sep 30, 2025, 8:14 PM","","Seated Calf Raise",,"",1,"failure",180,7,,,10
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Chest Press (Machine)",,"",0,"failure",100,9,,,9.5
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Chest Press (Machine)",,"",1,"failure",100,9,,,10
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",65,9,,,9.5
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Seated Shoulder Press (Machine)",,"",1,"normal",65,8,,,10
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Remada Alta(máquina)",,"",0,"failure",120,9,,,9.5
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Remada Alta(máquina)",,"",1,"failure",120,10,,,10
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",95,9,,,9.5
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",95,9,,,10
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Bicep Curl (Cable)",,"",0,"normal",40,8,,,9.5
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Bicep Curl (Cable)",,"",1,"normal",40,7,,,10
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",17.5,6,,,10
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",17.5,6,,,10
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Decline Crunch (Weighted)",,"",0,"normal",,15,,,10
"Upper 1","Sep 29, 2025, 6:11 PM","Sep 29, 2025, 7:21 PM","","Decline Crunch (Weighted)",,"",1,"normal",,13,,,
"Lower 2","Sep 26, 2025, 7:42 PM","Sep 26, 2025, 8:37 PM","","Hack Squat (Machine)",,"",0,"normal",80,9,,,
"Lower 2","Sep 26, 2025, 7:42 PM","Sep 26, 2025, 8:37 PM","","Hack Squat (Machine)",,"",1,"failure",80,9,,,
"Lower 2","Sep 26, 2025, 7:42 PM","Sep 26, 2025, 8:37 PM","","Hip Thrust (Machine)",,"",0,"normal",50,9,,,
"Lower 2","Sep 26, 2025, 7:42 PM","Sep 26, 2025, 8:37 PM","","Hip Thrust (Machine)",,"",1,"normal",50,8,,,
"Lower 2","Sep 26, 2025, 7:42 PM","Sep 26, 2025, 8:37 PM","","Seated Leg Curl (Machine)",,"",0,"normal",90,7,,,
"Lower 2","Sep 26, 2025, 7:42 PM","Sep 26, 2025, 8:37 PM","","Seated Leg Curl (Machine)",,"",1,"normal",90,7,,,
"Lower 2","Sep 26, 2025, 7:42 PM","Sep 26, 2025, 8:37 PM","","Cadeira Adutora(contorno I)",,"",0,"failure",100,10,,,
"Lower 2","Sep 26, 2025, 7:42 PM","Sep 26, 2025, 8:37 PM","","Cadeira Adutora(contorno I)",,"",1,"normal",100,9,,,
"Lower 2","Sep 26, 2025, 7:42 PM","Sep 26, 2025, 8:37 PM","","Calf Extension (Machine)",,"",0,"normal",160,9,,,
"Lower 2","Sep 26, 2025, 7:42 PM","Sep 26, 2025, 8:37 PM","","Calf Extension (Machine)",,"",1,"normal",180,8,,,
"Upper 2","Sep 25, 2025, 7:07 PM","Sep 25, 2025, 8:06 PM","","Incline Chest Press (Machine)",,"",0,"normal",90,8,,,
"Upper 2","Sep 25, 2025, 7:07 PM","Sep 25, 2025, 8:06 PM","","Incline Chest Press (Machine)",,"",1,"normal",90,9,,,
"Upper 2","Sep 25, 2025, 7:07 PM","Sep 25, 2025, 8:06 PM","","Chest Fly (Machine)",,"",0,"normal",92.5,8,,,
"Upper 2","Sep 25, 2025, 7:07 PM","Sep 25, 2025, 8:06 PM","","Chest Fly (Machine)",,"",1,"normal",92.5,7,,,
"Upper 2","Sep 25, 2025, 7:07 PM","Sep 25, 2025, 8:06 PM","","Lat Pulldown (Cable)",,"",0,"failure",145,8,,,
"Upper 2","Sep 25, 2025, 7:07 PM","Sep 25, 2025, 8:06 PM","","Lat Pulldown (Cable)",,"",1,"failure",145,6,,,
"Upper 2","Sep 25, 2025, 7:07 PM","Sep 25, 2025, 8:06 PM","","Seated Cable Row - Bar Grip",,"",0,"normal",90,6,,,
"Upper 2","Sep 25, 2025, 7:07 PM","Sep 25, 2025, 8:06 PM","","Seated Cable Row - Bar Grip",,"",1,"normal",85,9,,,
"Upper 2","Sep 25, 2025, 7:07 PM","Sep 25, 2025, 8:06 PM","","Lateral Raise (Machine)",,"",0,"normal",36,10,,,
"Upper 2","Sep 25, 2025, 7:07 PM","Sep 25, 2025, 8:06 PM","","Lateral Raise (Machine)",,"",1,"normal",36,9,,,
"Upper 2","Sep 25, 2025, 7:07 PM","Sep 25, 2025, 8:06 PM","","Crunch (Machine)",,"",0,"normal",77,8,,,
"Upper 2","Sep 25, 2025, 7:07 PM","Sep 25, 2025, 8:06 PM","","Crunch (Machine)",,"",1,"normal",77,7,,,
"Lower 1","Sep 23, 2025, 6:55 PM","Sep 23, 2025, 7:55 PM","","Seated Leg Curl (Machine)",,"",0,"failure",85,9,,,
"Lower 1","Sep 23, 2025, 6:55 PM","Sep 23, 2025, 7:55 PM","","Seated Leg Curl (Machine)",,"",1,"normal",85,10,,,
"Lower 1","Sep 23, 2025, 6:55 PM","Sep 23, 2025, 7:55 PM","","Leg Press (Machine)",,"",0,"normal",220,9,,,
"Lower 1","Sep 23, 2025, 6:55 PM","Sep 23, 2025, 7:55 PM","","Leg Press (Machine)",,"",1,"normal",220,8,,,
"Lower 1","Sep 23, 2025, 6:55 PM","Sep 23, 2025, 7:55 PM","","Lying Leg Curl (Machine)",,"",0,"normal",67.5,9,,,
"Lower 1","Sep 23, 2025, 6:55 PM","Sep 23, 2025, 7:55 PM","","Lying Leg Curl (Machine)",,"",1,"normal",67.5,8,,,
"Lower 1","Sep 23, 2025, 6:55 PM","Sep 23, 2025, 7:55 PM","","Leg Extension (Machine)",,"",0,"normal",107.5,9,,,
"Lower 1","Sep 23, 2025, 6:55 PM","Sep 23, 2025, 7:55 PM","","Leg Extension (Machine)",,"",1,"normal",107.5,7,,,
"Lower 1","Sep 23, 2025, 6:55 PM","Sep 23, 2025, 7:55 PM","","Hip Abduction (Machine)",,"",0,"normal",100,15,,,
"Lower 1","Sep 23, 2025, 6:55 PM","Sep 23, 2025, 7:55 PM","","Hip Abduction (Machine)",,"",1,"normal",100,13,,,
"Lower 1","Sep 23, 2025, 6:55 PM","Sep 23, 2025, 7:55 PM","","Seated Calf Raise",,"",0,"normal",150,11,,,
"Lower 1","Sep 23, 2025, 6:55 PM","Sep 23, 2025, 7:55 PM","","Seated Calf Raise",,"",1,"failure",150,9,,,
"Upper 1","Sep 22, 2025, 9:29 PM","Sep 22, 2025, 10:29 PM","","Chest Press (Machine)",,"",0,"failure",100,8,,,
"Upper 1","Sep 22, 2025, 9:29 PM","Sep 22, 2025, 10:29 PM","","Chest Press (Machine)",,"",1,"failure",100,9,,,
"Upper 1","Sep 22, 2025, 9:29 PM","Sep 22, 2025, 10:29 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",65,8,,,
"Upper 1","Sep 22, 2025, 9:29 PM","Sep 22, 2025, 10:29 PM","","Seated Shoulder Press (Machine)",,"",1,"normal",65,8,,,
"Upper 1","Sep 22, 2025, 9:29 PM","Sep 22, 2025, 10:29 PM","","Remada Alta(máquina)",,"",0,"failure",120,9,,,
"Upper 1","Sep 22, 2025, 9:29 PM","Sep 22, 2025, 10:29 PM","","Remada Alta(máquina)",,"",1,"failure",120,8,,,
"Upper 1","Sep 22, 2025, 9:29 PM","Sep 22, 2025, 10:29 PM","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",95,8,,,
"Upper 1","Sep 22, 2025, 9:29 PM","Sep 22, 2025, 10:29 PM","","Bicep Curl (Cable)",,"",0,"normal",40,7,,,
"Upper 1","Sep 22, 2025, 9:29 PM","Sep 22, 2025, 10:29 PM","","Bicep Curl (Cable)",,"",1,"normal",37.5,8,,,
"Upper 1","Sep 22, 2025, 9:29 PM","Sep 22, 2025, 10:29 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",15,9,,,
"Upper 1","Sep 22, 2025, 9:29 PM","Sep 22, 2025, 10:29 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",15,9,,,
"Upper 1","Sep 22, 2025, 9:29 PM","Sep 22, 2025, 10:29 PM","","Decline Crunch (Weighted)",,"",0,"normal",,15,,,
"Upper 1","Sep 22, 2025, 9:29 PM","Sep 22, 2025, 10:29 PM","","Decline Crunch (Weighted)",,"",1,"normal",,10,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Chest Press (Machine)",,"",0,"failure",100,8,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Chest Press (Machine)",,"",1,"failure",100,8,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",65,7,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Seated Shoulder Press (Machine)",,"",1,"normal",65,7,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Remada Alta(máquina)",,"",0,"failure",120,8,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Remada Alta(máquina)",,"",1,"failure",120,7,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",95,8,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",95,7,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Bicep Curl (Cable)",,"",0,"normal",37.5,11,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Bicep Curl (Cable)",,"",1,"normal",37.5,9,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",40,9,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",40,9,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Abdominal Infra(máquina)",,"",0,"normal",,10,,,
"Upper 1","Sep 19, 2025, 6:26 PM","Sep 19, 2025, 7:37 PM","","Abdominal Infra(máquina)",,"",1,"normal",,9,,,
"Lower 1","Sep 18, 2025, 6:23 PM","Sep 18, 2025, 7:20 PM","","Seated Leg Curl (Machine)",,"",0,"failure",85,9,,,
"Lower 1","Sep 18, 2025, 6:23 PM","Sep 18, 2025, 7:20 PM","","Seated Leg Curl (Machine)",,"",1,"normal",85,7,,,
"Lower 1","Sep 18, 2025, 6:23 PM","Sep 18, 2025, 7:20 PM","","Leg Press (Machine)",,"",0,"normal",220,8,,,
"Lower 1","Sep 18, 2025, 6:23 PM","Sep 18, 2025, 7:20 PM","","Leg Press (Machine)",,"",1,"normal",220,8,,,
"Lower 1","Sep 18, 2025, 6:23 PM","Sep 18, 2025, 7:20 PM","","Lying Leg Curl (Machine)",,"",0,"normal",67.5,8,,,
"Lower 1","Sep 18, 2025, 6:23 PM","Sep 18, 2025, 7:20 PM","","Lying Leg Curl (Machine)",,"",1,"normal",67.5,8,,,
"Lower 1","Sep 18, 2025, 6:23 PM","Sep 18, 2025, 7:20 PM","","Leg Extension (Machine)",,"",0,"normal",105,9,,,
"Lower 1","Sep 18, 2025, 6:23 PM","Sep 18, 2025, 7:20 PM","","Leg Extension (Machine)",,"",1,"normal",105,9,,,
"Lower 1","Sep 18, 2025, 6:23 PM","Sep 18, 2025, 7:20 PM","","Hip Abduction (Machine)",,"",0,"normal",100,14,,,
"Lower 1","Sep 18, 2025, 6:23 PM","Sep 18, 2025, 7:20 PM","","Seated Calf Raise",,"",0,"normal",150,7,,,
"Lower 1","Sep 18, 2025, 6:23 PM","Sep 18, 2025, 7:20 PM","","Seated Calf Raise",,"",1,"failure",150,7,,,
"Upper 2","Sep 17, 2025, 7:42 PM","Sep 17, 2025, 8:28 PM","","Incline Chest Press (Machine)",,"Dedo machucado",0,"normal",85,9,,,
"Upper 2","Sep 17, 2025, 7:42 PM","Sep 17, 2025, 8:28 PM","","Incline Chest Press (Machine)",,"Dedo machucado",1,"normal",90,8,,,
"Upper 2","Sep 17, 2025, 7:42 PM","Sep 17, 2025, 8:28 PM","","Chest Fly (Machine)",,"",0,"normal",90,9,,,
"Upper 2","Sep 17, 2025, 7:42 PM","Sep 17, 2025, 8:28 PM","","Chest Fly (Machine)",,"",1,"normal",90,9,,,
"Upper 2","Sep 17, 2025, 7:42 PM","Sep 17, 2025, 8:28 PM","","Lat Pulldown (Cable)",,"",0,"failure",145,8,,,
"Upper 2","Sep 17, 2025, 7:42 PM","Sep 17, 2025, 8:28 PM","","Lat Pulldown (Cable)",,"",1,"failure",145,9,,,
"Upper 2","Sep 17, 2025, 7:42 PM","Sep 17, 2025, 8:28 PM","","Lateral Raise (Machine)",,"",0,"normal",36,9,,,
"Upper 2","Sep 17, 2025, 7:42 PM","Sep 17, 2025, 8:28 PM","","Lateral Raise (Machine)",,"",1,"normal",36,8,,,
"Upper 2","Sep 17, 2025, 7:42 PM","Sep 17, 2025, 8:28 PM","","Crunch (Machine)",,"",0,"normal",77,7,,,
"Upper 2","Sep 17, 2025, 7:42 PM","Sep 17, 2025, 8:28 PM","","Crunch (Machine)",,"",1,"normal",77,7,,,
"Lower 2","Sep 15, 2025, 5:07 PM","Sep 15, 2025, 6:03 PM","","Hack Squat (Machine)",,"",0,"normal",80,9,,,
"Lower 2","Sep 15, 2025, 5:07 PM","Sep 15, 2025, 6:03 PM","","Hack Squat (Machine)",,"",1,"failure",85,7,,,
"Lower 2","Sep 15, 2025, 5:07 PM","Sep 15, 2025, 6:03 PM","","Hip Thrust (Machine)",,"",0,"normal",50,8,,,
"Lower 2","Sep 15, 2025, 5:07 PM","Sep 15, 2025, 6:03 PM","","Hip Thrust (Machine)",,"",1,"normal",50,8,,,
"Lower 2","Sep 15, 2025, 5:07 PM","Sep 15, 2025, 6:03 PM","","Seated Leg Curl (Machine)",,"",0,"normal",70,9,,,
"Lower 2","Sep 15, 2025, 5:07 PM","Sep 15, 2025, 6:03 PM","","Seated Leg Curl (Machine)",,"",1,"normal",70,11,,,
"Lower 2","Sep 15, 2025, 5:07 PM","Sep 15, 2025, 6:03 PM","","Cadeira Adutora(contorno I)",,"Coloquei no maximo na segunda serie",0,"failure",95,11,,,
"Lower 2","Sep 15, 2025, 5:07 PM","Sep 15, 2025, 6:03 PM","","Cadeira Adutora(contorno I)",,"Coloquei no maximo na segunda serie",1,"normal",100,8,,,
"Lower 2","Sep 15, 2025, 5:07 PM","Sep 15, 2025, 6:03 PM","","Calf Extension (Machine)",,"",0,"normal",180,7,,,
"Lower 2","Sep 15, 2025, 5:07 PM","Sep 15, 2025, 6:03 PM","","Calf Extension (Machine)",,"",1,"normal",180,8,,,
"Upper 1","Sep 13, 2025, 4:10 PM","Sep 13, 2025, 4:53 PM","","Chest Press (Machine)",,"",0,"failure",100,8,,,
"Upper 1","Sep 13, 2025, 4:10 PM","Sep 13, 2025, 4:53 PM","","Chest Press (Machine)",,"",1,"failure",100,7,,,
"Upper 1","Sep 13, 2025, 4:10 PM","Sep 13, 2025, 4:53 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",65,5,,,
"Upper 1","Sep 13, 2025, 4:10 PM","Sep 13, 2025, 4:53 PM","","Seated Shoulder Press (Machine)",,"",1,"normal",65,7,,,
"Upper 1","Sep 13, 2025, 4:10 PM","Sep 13, 2025, 4:53 PM","","Remada Alta(máquina)",,"",0,"failure",120,7,,,
"Upper 1","Sep 13, 2025, 4:10 PM","Sep 13, 2025, 4:53 PM","","Remada Alta(máquina)",,"",1,"failure",105,6,,,
"Upper 1","Sep 13, 2025, 4:10 PM","Sep 13, 2025, 4:53 PM","","Bicep Curl (Cable)",,"",0,"normal",35,9,,,
"Upper 1","Sep 13, 2025, 4:10 PM","Sep 13, 2025, 4:53 PM","","Bicep Curl (Cable)",,"",1,"normal",35,9,,,
"Upper 1","Sep 13, 2025, 4:10 PM","Sep 13, 2025, 4:53 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",15,8,,,
"Upper 1","Sep 13, 2025, 4:10 PM","Sep 13, 2025, 4:53 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",15,8,,,
"Upper 2","Sep 11, 2025, 5:51 PM","Sep 11, 2025, 7:08 PM","","Incline Chest Press (Machine)",,"",0,"normal",90,7,,,
"Upper 2","Sep 11, 2025, 5:51 PM","Sep 11, 2025, 7:08 PM","","Incline Chest Press (Machine)",,"",1,"normal",90,7,,,
"Upper 2","Sep 11, 2025, 5:51 PM","Sep 11, 2025, 7:08 PM","","Chest Fly (Machine)",,"",0,"normal",90,8,,,
"Upper 2","Sep 11, 2025, 5:51 PM","Sep 11, 2025, 7:08 PM","","Chest Fly (Machine)",,"",1,"normal",90,8,,,
"Upper 2","Sep 11, 2025, 5:51 PM","Sep 11, 2025, 7:08 PM","","Lat Pulldown (Cable)",,"",0,"failure",145,7,,,
"Upper 2","Sep 11, 2025, 5:51 PM","Sep 11, 2025, 7:08 PM","","Lat Pulldown (Cable)",,"",1,"failure",140,9,,,
"Upper 2","Sep 11, 2025, 5:51 PM","Sep 11, 2025, 7:08 PM","","Seated Cable Row - Bar Grip",,"",0,"normal",85,8,,,
"Upper 2","Sep 11, 2025, 5:51 PM","Sep 11, 2025, 7:08 PM","","Seated Cable Row - Bar Grip",,"",1,"normal",85,8,,,
"Upper 2","Sep 11, 2025, 5:51 PM","Sep 11, 2025, 7:08 PM","","Lateral Raise (Machine)",,"",0,"normal",36,8,,,
"Upper 2","Sep 11, 2025, 5:51 PM","Sep 11, 2025, 7:08 PM","","Lateral Raise (Machine)",,"",1,"normal",36,8,,,
"Upper 2","Sep 11, 2025, 5:51 PM","Sep 11, 2025, 7:08 PM","","Crunch (Machine)",,"",0,"normal",75,9,,,
"Upper 2","Sep 11, 2025, 5:51 PM","Sep 11, 2025, 7:08 PM","","Crunch (Machine)",,"",1,"normal",90,7,,,
"Lower 1","Sep 9, 2025, 5:55 PM","Sep 9, 2025, 7:01 PM","","Straight Leg Deadlift",,"",0,"failure",105,7,,,
"Lower 1","Sep 9, 2025, 5:55 PM","Sep 9, 2025, 7:01 PM","","Straight Leg Deadlift",,"",1,"normal",105,7,,,
"Lower 1","Sep 9, 2025, 5:55 PM","Sep 9, 2025, 7:01 PM","","Leg Press (Machine)",,"Consegui fazer com uma execucao perfeita",0,"normal",220,8,,,
"Lower 1","Sep 9, 2025, 5:55 PM","Sep 9, 2025, 7:01 PM","","Leg Press (Machine)",,"Consegui fazer com uma execucao perfeita",1,"normal",220,7,,,
"Lower 1","Sep 9, 2025, 5:55 PM","Sep 9, 2025, 7:01 PM","","Lying Leg Curl (Machine)",,"",0,"normal",67.5,8,,,
"Lower 1","Sep 9, 2025, 5:55 PM","Sep 9, 2025, 7:01 PM","","Lying Leg Curl (Machine)",,"",1,"normal",67.5,7,,,
"Lower 1","Sep 9, 2025, 5:55 PM","Sep 9, 2025, 7:01 PM","","Leg Extension (Machine)",,"",0,"normal",105,9,,,
"Lower 1","Sep 9, 2025, 5:55 PM","Sep 9, 2025, 7:01 PM","","Leg Extension (Machine)",,"",1,"normal",105,8,,,
"Lower 1","Sep 9, 2025, 5:55 PM","Sep 9, 2025, 7:01 PM","","Seated Calf Raise",,"",0,"normal",140,9,,,
"Lower 1","Sep 9, 2025, 5:55 PM","Sep 9, 2025, 7:01 PM","","Seated Calf Raise",,"",1,"failure",140,9,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Chest Press (Machine)",,"",0,"failure",100,8,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Chest Press (Machine)",,"",1,"failure",100,6,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",62.5,10,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Seated Shoulder Press (Machine)",,"",1,"normal",62.5,8,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Remada Alta(máquina)",,"",0,"failure",105,10,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Remada Alta(máquina)",,"",1,"failure",105,9,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",95,8,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",95,6,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Bicep Curl (Cable)",,"",0,"normal",32.5,9,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Bicep Curl (Cable)",,"",1,"normal",32.5,8,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",15,8,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",15,8,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Abdominal Infra(máquina)",,"",0,"normal",,9,,,
"Upper 1","Sep 8, 2025, 5:57 PM","Sep 8, 2025, 7:08 PM","","Abdominal Infra(máquina)",,"",1,"normal",,9,,,
"Lower 2","Sep 7, 2025, 8:28 AM","Sep 7, 2025, 8:50 AM","","Hack Squat (Machine)",,"Da smart",0,"normal",40,9,,,
"Lower 2","Sep 7, 2025, 8:28 AM","Sep 7, 2025, 8:50 AM","","Hack Squat (Machine)",,"Da smart",1,"failure",40,9,,,
"Lower 2","Sep 7, 2025, 8:28 AM","Sep 7, 2025, 8:50 AM","","Hip Thrust (Machine)",,"Smart",0,"normal",50,7,,,
"Lower 2","Sep 7, 2025, 8:28 AM","Sep 7, 2025, 8:50 AM","","Hip Thrust (Machine)",,"Smart",1,"normal",50,5,,,
"Lower 2","Sep 7, 2025, 8:28 AM","Sep 7, 2025, 8:50 AM","","Seated Leg Curl (Machine)",,"",0,"normal",70,8,,,
"Lower 2","Sep 7, 2025, 8:28 AM","Sep 7, 2025, 8:50 AM","","Seated Leg Curl (Machine)",,"",1,"normal",70,9,,,
"Lower 2","Sep 7, 2025, 8:28 AM","Sep 7, 2025, 8:50 AM","","Cadeira Adutora(contorno I)",,"",0,"failure",80,13,,,
